review_title,review_text,high_satisfaction,reconstruction_error,product_name,brand_name
adding it!,loving the texture and light scent of this toner. it goes on very smooth and thick but it is extremely lightweight. happy to add this to my skincare routine,1,0.0038651376752325767,Abeille Royale Anti-Aging Fortifying Lotion Toner,GUERLAIN
i love it,i love how soft my skin is. it smells so nice. my skin is very sensitive to a lot of products and this seemed to be ok on it,1,0.0038650538421193324,Indigo Overnight Repair Serum in Cream Treatment,Tatcha
love the clean smell~,"i’ve been using this product over a month now. love the clean smell! i have a sensitive skin and it doesn’t bother me what so ever. skin feels so clean after i use it. not a good eye make up remover though. i recommend that you first use the make-up remover to remove the make-up. i have combination/dry skin and almost all cleasing products leave my skin feeling dry and this is not an exception. hence, i give 4 stars.",1,0.0038645916567422787,Checks and Balances Frothy Face Wash,Origins
,great moisturizer! my face feels hydrated all day long!,1,0.0038632120847354877,Barrier+ Triple Lipid-Peptide Face Cream,Skinfix
,"this product, gifted by dermalogica, was a game changer for my make up routine. i always used to use make up wipes and really found that they were too harsh for my skin. with this oil i use it as a preclease to melt away all my make up and then follow it up with my normal cleanser. it works better than any make up wipe i’ve ever tried. 10/10 recommend.",1,0.003861736035207042,Mini Precleanse Cleansing Oil,Dermalogica
was hoping for more.,"i have super bad dark circles, and i really wanted this to work, and it did, but just a wee bit. not the best product i have tried, but for the price, it is hard to beat.however, it is super drying. i have to use a heavy moisturizer with it, and use an exfoliant once a week to work away any dead skin.... i wasn’t super careful about it for the first month, and my under eye ended up looking super scaley and gross.",0,0.0038608474895616297,Caffeine 5% + EGCG Depuffing Eye Serum,The Ordinary
,i love this product! i have tried many other spf face products and they usually make me break out but this one doesn’t.,1,0.0038591889628691437,City Block Sheer Oil-Free Daily Face Protector Broad Spectrum SPF 25 Primer,CLINIQUE
love it,"i love this toner. it makes your face feel fresh and clean, unlike any toner i’ve ever used, no kidding.",1,0.00385642391438098,Clarifying Lotion 2,CLINIQUE
,noticeable difference in my fine lines every morning!,1,0.003850667614955714,Sleepover Retin-Oil Nighttime Treatment,Naturally Serious
a good hydrating eye cream,"super hydrating!! great texture. dont love the packaging, but really love the formula.",1,0.003846638683343403,Avocado Fine Line Eye Cream with Retinol,Glow Recipe
smells delicious,i received this product free from influenster i love this toner!! i personally do not like scented products since i have dry and sensitive skin but the smell of this toner is so amazing it does it bother me nor does it bother my skin!! i don’t see a difference with my pores but it does give my skin a nice glow. it doesn’t leave a sticky residue on the skin either.,1,0.0038465483476225098,Mini Watermelon Glow PHA + BHA Pore-Tight Toner,Glow Recipe
,"received this as a complimentary gift from esteee and influenster, it leaves eyes feeling refreshed. i noticed a difference the first night of usage. smells very nice. definitely recommend",1,0.003846507731740999,Advanced Night Repair Eye Gel-Cream,Estée Lauder
perfect for every day!,i wear this almost every day! i love the pinkish tint that is not too much. and it moisturizes all day! so much better than other products i have tried!,1,0.003845397376157275,Sugar Advanced Lip Balm Intense Hydration Treatment,fresh
holy grail moisturizer,this is hands down the best moisturizer out there. it gives the perfect amount of hydration and gives your skin a healthy glow,1,0.003842347266410161,SEA drink of H2O hydrating boost moisturizer,tarte
,this was my first time trying this serum and i really likes it. it has a light scent but the smell doesn’t stay for a long time which is a plus for me. the serum doesn’t make your skin feel sticky. i would definitely recommend to others. i have been applying before a put makeup and my face feels amazing.,1,0.003841690775483995,Ultimune Power Infusing Anti-Aging Serum,Shiseido
,this doesn’t work at all. i have been using it for 2 months day and night and nothing changes.,0,0.0038408723026516563,Squalane + Peptide Brightening & De-Puffing Eye Gel,Biossance
love it!,"love love love!!!my skin feels amazing after using this oil! recommend the eye oil as well, but that one has more of an unpleasant scent.",1,0.0038395952077182323,Mini Noni Glow Face Oil,KORA Organics
,"really hydrating, makes my skin glow, no tightness, only a fresh feeling. smells good. if you want a balancing toner this isn’t for you, but if you want a hydrating toner, try it",1,0.003836219250727734,Rose & Hyaluronic Acid Deep Hydration Toner,fresh
love it,holy grail !!! highly recommend this product for people with combo skin!!! really hydrated my skin without making it oily.,1,0.003832685005908458,Ultra Repair Face Moisturizer,First Aid Beauty
nice,"my skin really try skin in winter. i used to use the order brand name but it didn’t work. after i use this, my dk now better! now it is very soft and smooth!",1,0.00383120793156867,Benefiance NutriPerfect Night Cream,Shiseido
makes your face look amazing!,i love this spf! makes my face look super glowy and healthy! my foundation looks amazing on top of this!,1,0.003829645193585824,Mini Glowscreen Sunscreen SPF 40 PA+++ with Hyaluronic Acid + Niacinamide,Supergoop!
perfect for on the go!,"great product! feels great on the skin without being too heavy, has a nice scent, and it perfect for taking on the go!",1,0.0038286910377131273,Clear Sunscreen Stick SPF 50+,Shiseido
new product,"love this new serum, smells great!! would definitely purchase again!!",1,0.0038243208152604485,Plum Plump Hyaluronic Acid Serum,Glow Recipe
my new favorite ❤️,my new favorite moisturizer. i got this as a sample and absolutely love this. it is very moisturizing without being sticky. i felt it actually plumped my skin and help visibly reduce my pores. i really like the way it pairs with my foundation and leaves my face fresh and smooth. you also get a lot in the bottle.,1,0.003822996238272542,Peptide 21 Wrinkle Resist Moisturizer,Peter Thomas Roth
love!!,"i didn’t want to love this because of the price but i am absolutely in love with this product! i have very dry skin and i use this once a week. it leaves my skin soft, hydrated, and glowing. i also think my pores look better after using this. i would recommend this to others and despite the price i would buy this again.",1,0.0038207152529939224,T.L.C. Sukari Babyfacial AHA + BHA Mask,Drunk Elephant
silky smooth,i absolutely loved this silky smooth creamy retinal creme it left my face so smooth. i will definitely buy more and you this product with my skin care routine.,1,0.0038203655415482304,Retinol Reform Treatment Serum,Shani Darden Skin Care
love,this oil feels so nice and luxurious on my skin and smells nice also. definitely helps keep my skin moisture balanced. i recommend this!,1,0.0038177023784997013,Midnight Recovery Concentrate Moisturizing Face Oil,Kiehl's Since 1851
ok,"this mask did wonders for my skin and was really great. however it did leave a slight sticky/racket feeling on skin after using and the i hated the smell of it. that being said it did do a great just, i just think there are other masks that do the same - and don’t smell as bad.",0,0.003811658221381558,Dermask Micro Jet Clearing Solution,Dr. Jart+
not worth the price.,"this product was gifted by sulwhasoo for my honest opinion. the price of this product simply isn’t worth the set. you get a nice size of the activating serum and everything is nice, but truly not worth the price. i would not purchase this with my own money.",0,0.003810344531900959,Bestsellers Trial Kit,Sulwhasoo
,i really like this cleanser. i have sensitive skin and this works just fine. it make my skin feel soft after each wash.,1,0.0038099697407562878,Pineapple Enzyme Pore Clearing Cleanser,Josie Maran
super hydrating,“complimentary from fresh“i love this lip balm. i love that the color is super soft which makes it perfect for every day use and to wear without makeup also. it’s not heavy or greasy and it leaves my lips feeling super moist and hydrated.,1,0.0038081160766825655,Sugar Lip Balm Hydrating Treatment,fresh
great hydrating toner,this is a great hydrating toner. i like that it’s lightweight and provides instant hydration and plumping to my skin. it’s also very soothing and doesn’t break me out. i also like that it has clean ingredients and no fragrance.,1,0.0038078808602406344,RESIST Advanced Replenishing Toner with Hyaluronic Acid,Paula's Choice
,this product made me break out. i don’t recommend it at all. i don’t easily breakout,0,0.0038075333257478745,The Skinimalist Set,The Ordinary
,"definitely don’t over use it, it will leave your skin sticky lol",0,0.003807195959385853,Squalane + BHA Pore-Minimizing Toner,Biossance
,"i love it , is a good product , perfect for sensitive skin",1,0.0038068570112750667,Cryo Rubber Masks,Dr. Jart+
,tried out a sample of this product and noticed amazing results in a few days i have sensitive skin and this product is amazing and leaves your skin glowing! definitely going to purchase the full size,1,0.0038032745807409303,The Water Cream Oil-Free Pore Minimizing Moisturizer,Tatcha
easy to use,"while the product is easy to put on and take off, i can’t see any difference in my skin, maybe a little softer, not worth the money.",0,0.003799821445158393,Hyaluronic Marine Hydrating Modeling Mask,Dr. Dennis Gross Skincare
